Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI
,1.17.4.2,Escherichia coli,R280,Ribonucleoside-triphosphate reductase (thioredoxin),R02014,MRL,C00001; C00131; C00343,C00002; C00342,Km_C00002: 0.07914836; Km_C00342: 0.5312879620000001; Km_C00001: 1.477914572; Km_C00131: 0.036800954; Km_C00343: 0.5312879620000001,Kcat_F: 5.938056921; Kcat_R: 13.13758241,C04283;C00075;C03802;C00131;C00063;C00286;C00458;C00343;C00001;C00460;C00342;C00044;C00002,C00343_KI: 0.2354620024444444;C00458_KI: 0.055023734;C00131_KI: 0.036800954;C00001_KI: 1.477914572;C00063_KI: 0.089707799;C00460_KI: 0.101273701;C00286_KI: 0.044696368;C00075_KI: 0.157546192;C00002_KI: 0.07914836;C00342_KI: 0.2354620024444444;C03802_KI: 0.2354620024444444;C00044_KI: 0.077046342;C04283_KI: 0.2354620024444444
,1.17.4.2,Escherichia coli,R281,Ribonucleoside-triphosphate reductase (thioredoxin),R02020,MRL,C00001; C00286; C00343,C00044; C00342,Km_C00044: 0.077046342; Km_C00342: 0.533219094; Km_C00001: 1.477914572; Km_C00286: 0.044696368; Km_C00343: 0.533219094,Kcat_F: 1.7903286585; Kcat_R: 5.57651084,C04283;C00075;C03802;C00131;C00063;C00286;C00458;C00343;C00001;C00460;C00342;C00044;C00002,C00343_KI: 0.2354620024444444;C00458_KI: 0.055023734;C00131_KI: 0.036800954;C00001_KI: 1.477914572;C00063_KI: 0.089707799;C00460_KI: 0.101273701;C00286_KI: 0.044696368;C00075_KI: 0.157546192;C00002_KI: 0.07914836;C00342_KI: 0.2354620024444444;C03802_KI: 0.2354620024444444;C00044_KI: 0.077046342;C04283_KI: 0.2354620024444444
,1.17.4.2,Escherichia coli,R282,Ribonucleoside-triphosphate reductase (thioredoxin),R02022,MRL,C00001; C00343; C00458,C00063; C00342,Km_C00063: 0.089707799; Km_C00342: 0.540882035; Km_C00001: 1.477914572; Km_C00343: 0.540882035; Km_C00458: 0.055023734,Kcat_F: 8.3143007005; Kcat_R: 16.73185626,C04283;C00075;C03802;C00131;C00063;C00286;C00458;C00343;C00001;C00460;C00342;C00044;C00002,C00343_KI: 0.2354620024444444;C00458_KI: 0.055023734;C00131_KI: 0.036800954;C00001_KI: 1.477914572;C00063_KI: 0.089707799;C00460_KI: 0.101273701;C00286_KI: 0.044696368;C00075_KI: 0.157546192;C00002_KI: 0.07914836;C00342_KI: 0.2354620024444444;C03802_KI: 0.2354620024444444;C00044_KI: 0.077046342;C04283_KI: 0.2354620024444444
,1.17.4.2,Escherichia coli,R283,Ribonucleoside-triphosphate reductase (thioredoxin),R02023,MRL,C00001; C00343; C00460,C00075; C00342,Km_C00075: 0.157546192; Km_C00342: 0.5789114883333334; Km_C00001: 1.477914572; Km_C00343: 0.5789114883333334; Km_C00460: 0.101273701,Kcat_F: 4.4098387505; Kcat_R: 10.42378155,C04283;C00075;C03802;C00131;C00063;C00286;C00458;C00343;C00001;C00460;C00342;C00044;C00002,C00343_KI: 0.2354620024444444;C00458_KI: 0.055023734;C00131_KI: 0.036800954;C00001_KI: 1.477914572;C00063_KI: 0.089707799;C00460_KI: 0.101273701;C00286_KI: 0.044696368;C00075_KI: 0.157546192;C00002_KI: 0.07914836;C00342_KI: 0.2354620024444444;C03802_KI: 0.2354620024444444;C00044_KI: 0.077046342;C04283_KI: 0.2354620024444444
,2.7.7.4,Escherichia coli,R284,Sulfate adenylyltransferase,R00529,MRL,C00002; C00059,C00013; C00224,Km_C00013: 0.165189147; Km_C00224: 0.03816171; Km_C00002: 0.066774674; Km_C00059: 0.773823857,Kcat_F: 6.062441745999999; Kcat_R: 3.2532021374999998,C00224;C00059;C05697;C00013;C05686;C00002,C00013_KI: 0.165189147;C05686_KI: 0.039098993;C00002_KI: 0.066774674;C00224_KI: 0.03816171;C05697_KI: 0.773823857;C00059_KI: 0.773823857
,2.7.7.4,Escherichia coli,R285,Sulfate adenylyltransferase,R04929,MRL,C00002; C05697,C00013; C05686,Km_C00013: 0.165189147; Km_C05686: 0.039098993; Km_C00002: 0.066774674; Km_C05697: 0.773823857,Kcat_F: 5.627328769; Kcat_R: 2.7808174479999996,C00224;C00059;C05697;C00013;C05686;C00002,C00013_KI: 0.165189147;C05686_KI: 0.039098993;C00002_KI: 0.066774674;C00224_KI: 0.03816171;C05697_KI: 0.773823857;C00059_KI: 0.773823857
,3.1.3.7,Escherichia coli,R286,"3'(2'),5'-bisphosphate nucleotidase",R00188,MRL,C00001; C00054,C00009; C00020,Km_C00009: 1.060231805; Km_C00020: 0.123677142; Km_C00001: 1.211840868; Km_C00054: 0.24,Kcat_F: 7.186644677; Kcat_R: 10.6696078525,C00053;C00224;C00054;C00020;C00009;C00001,C00224_KI: 0.062957361;C00020_KI: 0.123677142;C00054_KI: 0.081032827;C00009_KI: 1.060231805;C00053_KI: 0.06156636;C00001_KI: 1.211840868
,3.1.3.7,Escherichia coli,R287,"3'(2'),5'-bisphosphate nucleotidase",R00508,MRL,C00001; C00053,C00009; C00224,Km_C00009: 1.060231805; Km_C00224: 0.062957361; Km_C00001: 1.211840868; Km_C00053: 0.06156636,Kcat_F: 12.113351456999998; Kcat_R: 9.943782157500001,C00053;C00224;C00054;C00020;C00009;C00001,C00224_KI: 0.062957361;C00020_KI: 0.123677142;C00054_KI: 0.081032827;C00009_KI: 1.060231805;C00053_KI: 0.06156636;C00001_KI: 1.211840868
,2.1.1.33,Escherichia coli,R288,Trna (guanine46-n7)-methyltransferase,R00600,MRL,C00019; C01977,C00021; C04160,Km_C00021: 0.029642764; Km_C04160: 0.11982138199999999; Km_C00019: 0.21; Km_C01977: 0.11982138199999999,Kcat_F: 0.199657028; Kcat_R: 0.200869074,C00019;C00021;C04160;C01977,C00019_KI: 0.02103053;C04160_KI: 0.025336646999999997;C00021_KI: 0.029642764;C01977_KI: 0.025336646999999997
,2.7.7.38,Escherichia coli,R289,3-deoxy-manno-octulosonate cytidylyltransferase,R03351,MRL,C00063; C01187,C00013; C04121,Km_C00013: 0.136276931; Km_C04121: 0.067634009; Km_C00063: 0.7086666666666667; Km_C01187: 0.6975,Kcat_F: 35.839443395; Kcat_R: 20.6788216735,C00013;C01187;C00063;C04121,C01187_KI: 0.124882057;C00063_KI: 0.052396487;C04121_KI: 0.067634009;C00013_KI: 0.136276931
,6.3.2.8,Escherichia coli,R290,Udp-n-acetylmuramate-l-alanine ligase,R03193,MRL,C00002; C00041; C01050,C00008; C00009; C01212,Km_C00008: 0.028168883; Km_C00009: 0.136452615; Km_C01212: 0.107987441; Km_C00002: 0.029936453; Km_C00041: 0.096495427; Km_C01050: 0.44,Kcat_F: 9.011001711; Kcat_R: 4.268451840666667,C00009;C01050;C01212;C00041;C00008;C00002,C00009_KI: 0.136452615;C00008_KI: 0.028168883;C01212_KI: 0.107987441;C01050_KI: 0.176569477;C00041_KI: 0.096495427;C00002_KI: 0.029936453
,3.1.1.29,Escherichia coli,R291,Aminoacyl-trna hydrolase,R04238,MRL,C00001; C03880,C00066; C03523,Km_C00066: 0.326487064; Km_C03523: 0.326487064; Km_C00001: 0.326487064; Km_C03880: 0.326487064,Kcat_F: 1.318687254; Kcat_R: 19.78221183941891,C03880;C00001;C00066;C03523,C00066_KI: 0.326487064;C00001_KI: 0.326487064;C03880_KI: 0.326487064;C03523_KI: 0.326487064
,3.5.2.3,Escherichia coli,R292,Dihydroorotase,R01993,MRL,C00001; C00337,C00438,Km_C00438: 1.7; Km_C00001: 1.220741868; Km_C00337: 0.076,Kcat_F: 68.349444958; Kcat_R: 128.4787008,C00001;C00438;C00337,C00438_KI: 0.183899671;C00337_KI: 0.162422061;C00001_KI: 1.220741868
,2.7.1.35,Escherichia coli,R293,Pyridoxal kinase,R00174,MRL,C00002; C00250,C00008; C00018,Km_C00008: 0.075976267; Km_C00018: 0.054047048; Km_C00002: 0.053650964; Km_C00250: 0.14500000000000002,Kcat_F: 2.0994261795; Kcat_R: 3.507605045,C00534;C00250;C00627;C00314;C00647;C00018;C00008;C00002,C00314_KI: 0.02990004;C00250_KI: 0.035194047;C00627_KI: 0.060594924;C00534_KI: 0.028873539;C00008_KI: 0.075976267;C00647_KI: 0.056110427;C00018_KI: 0.054047048;C00002_KI: 0.053650964
,2.7.1.35,Escherichia coli,R294,Pyridoxal kinase,R01909,MRL,C00002; C00314,C00008; C00627,Km_C00008: 0.075976267; Km_C00627: 0.060594924; Km_C00002: 0.053650964; Km_C00314: 0.02990004,Kcat_F: 3.5725111629999997; Kcat_R: 2.715481327,C00534;C00250;C00627;C00314;C00647;C00018;C00008;C00002,C00314_KI: 0.02990004;C00250_KI: 0.035194047;C00627_KI: 0.060594924;C00534_KI: 0.028873539;C00008_KI: 0.075976267;C00647_KI: 0.056110427;C00018_KI: 0.054047048;C00002_KI: 0.053650964
,2.7.1.35,Escherichia coli,R295,Pyridoxal kinase,R02493,MRL,C00002; C00534,C00008; C00647,Km_C00008: 0.075976267; Km_C00647: 0.056110427; Km_C00002: 0.053650964; Km_C00534: 0.02,Kcat_F: 1.2994261795000002; Kcat_R: 2.658593569,C00534;C00250;C00627;C00314;C00647;C00018;C00008;C00002,C00314_KI: 0.02990004;C00250_KI: 0.035194047;C00627_KI: 0.060594924;C00534_KI: 0.028873539;C00008_KI: 0.075976267;C00647_KI: 0.056110427;C00018_KI: 0.054047048;C00002_KI: 0.053650964
,3.1.3.45,Escherichia coli,R296,3-deoxy-manno-octulosonate-8-phosphatase,R03350,MRL,C00001; C04478,C00009; C01187,Km_C00009: 0.799951911; Km_C01187: 0.161412567; Km_C00001: 0.972397149; Km_C04478: 0.256,Kcat_F: 5.008958739500001; Kcat_R: 3.503480618,C00001;C01187;C04478;C00009,C00009_KI: 0.799951911;C00001_KI: 0.972397149;C01187_KI: 0.161412567;C04478_KI: 0.150190055
,4.2.3.3,Escherichia coli,R297,Methylglyoxal synthase,R01016,MRL,C00111,C00009; C00546,Km_C00009: 1.086036325; Km_C00546: 1.780871987; Km_C00111: 2.492,Kcat_F: 140.70000000000002; Kcat_R: 0.817589166,C00111;C00546;C00009,C00009_KI: 1.086036325;C00111_KI: 0.278445303;C00546_KI: 1.780871987
,3.1.3.5,Escherichia coli,R298,5'-nucleotidase,R07297,MRL,C00001; C02520,C00009; C00911,Km_C00009: 0.937707484; Km_C00911: 1.1021451055; Km_C00001: 1.266582727; Km_C02520: 1.1021451055,Kcat_F: 7.646563877; Kcat_R: 47.84541966,C00655;C00455;C00130;C00009;C00365;C00055;C00105;C00239;C00362;C00001;C05841;C00360;C03150;C00526;C00475;C00559;C00214;C00212;C02520;C00387;C00911;C01185;C00364;C00330;C01762;C00020;C00299;C00881;C00294;C00144,C00655_KI: 0.078430176;C01185_KI: 0.100651376;C00881_KI: 0.093070105;C00009_KI: 0.937707484;C00001_KI: 1.266582727;C00526_KI: 0.206468806;C00294_KI: 0.142682001;C00130_KI: 0.100173503;C00020_KI: 0.083292589;C00475_KI: 0.161458343;C02520_KI: 0.18760195196428572;C00214_KI: 0.156796917;C00055_KI: 0.111544207;C00105_KI: 0.206954956;C05841_KI: 0.188711062;C00455_KI: 0.144596487;C00911_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00212_KI: 0.068258673;C00360_KI: 0.056047916;C00299_KI: 0.225501671;C00239_KI: 0.068221092;C00144_KI: 0.089458235;C00559_KI: 0.050993241;C00365_KI: 0.150486752;C00362_KI: 0.050302956;C03150_KI: 0.150235236;C00330_KI: 0.064927325;C00364_KI: 0.132593408;C00387_KI: 0.070346631
,3.1.3.5,Escherichia coli,R299,5'-nucleotidase,R00183,MRL,C00001; C00020,C00009; C00212,Km_C00009: 0.937707484; Km_C00212: 0.068258673; Km_C00001: 1.266582727; Km_C00020: 0.083292589,Kcat_F: 21.6598827785; Kcat_R: 42.214994805,C00655;C00455;C00130;C00009;C00365;C00055;C00105;C00239;C00362;C00001;C05841;C00360;C03150;C00526;C00475;C00559;C00214;C00212;C02520;C00387;C00911;C01185;C00364;C00330;C01762;C00020;C00299;C00881;C00294;C00144,C00655_KI: 0.078430176;C01185_KI: 0.100651376;C00881_KI: 0.093070105;C00009_KI: 0.937707484;C00001_KI: 1.266582727;C00526_KI: 0.206468806;C00294_KI: 0.142682001;C00130_KI: 0.100173503;C00020_KI: 0.083292589;C00475_KI: 0.161458343;C02520_KI: 0.18760195196428572;C00214_KI: 0.156796917;C00055_KI: 0.111544207;C00105_KI: 0.206954956;C05841_KI: 0.188711062;C00455_KI: 0.144596487;C00911_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00212_KI: 0.068258673;C00360_KI: 0.056047916;C00299_KI: 0.225501671;C00239_KI: 0.068221092;C00144_KI: 0.089458235;C00559_KI: 0.050993241;C00365_KI: 0.150486752;C00362_KI: 0.050302956;C03150_KI: 0.150235236;C00330_KI: 0.064927325;C00364_KI: 0.132593408;C00387_KI: 0.070346631
,3.1.3.5,Escherichia coli,R300,5'-nucleotidase,R00511,MRL,C00001; C00055,C00009; C00475,Km_C00009: 0.937707484; Km_C00475: 0.161458343; Km_C00001: 1.266582727; Km_C00055: 0.111544207,Kcat_F: 25.223092198499998; Kcat_R: 45.87596127,C00655;C00455;C00130;C00009;C00365;C00055;C00105;C00239;C00362;C00001;C05841;C00360;C03150;C00526;C00475;C00559;C00214;C00212;C02520;C00387;C00911;C01185;C00364;C00330;C01762;C00020;C00299;C00881;C00294;C00144,C00655_KI: 0.078430176;C01185_KI: 0.100651376;C00881_KI: 0.093070105;C00009_KI: 0.937707484;C00001_KI: 1.266582727;C00526_KI: 0.206468806;C00294_KI: 0.142682001;C00130_KI: 0.100173503;C00020_KI: 0.083292589;C00475_KI: 0.161458343;C02520_KI: 0.18760195196428572;C00214_KI: 0.156796917;C00055_KI: 0.111544207;C00105_KI: 0.206954956;C05841_KI: 0.188711062;C00455_KI: 0.144596487;C00911_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00212_KI: 0.068258673;C00360_KI: 0.056047916;C00299_KI: 0.225501671;C00239_KI: 0.068221092;C00144_KI: 0.089458235;C00559_KI: 0.050993241;C00365_KI: 0.150486752;C00362_KI: 0.050302956;C03150_KI: 0.150235236;C00330_KI: 0.064927325;C00364_KI: 0.132593408;C00387_KI: 0.070346631
,3.1.3.5,Escherichia coli,R301,5'-nucleotidase,R00963,MRL,C00001; C00105,C00009; C00299,Km_C00009: 0.937707484; Km_C00299: 0.225501671; Km_C00001: 1.266582727; Km_C00105: 0.02,Kcat_F: 3.9382819385000003; Kcat_R: 34.071829574999995,C00655;C00455;C00130;C00009;C00365;C00055;C00105;C00239;C00362;C00001;C05841;C00360;C03150;C00526;C00475;C00559;C00214;C00212;C02520;C00387;C00911;C01185;C00364;C00330;C01762;C00020;C00299;C00881;C00294;C00144,C00655_KI: 0.078430176;C01185_KI: 0.100651376;C00881_KI: 0.093070105;C00009_KI: 0.937707484;C00001_KI: 1.266582727;C00526_KI: 0.206468806;C00294_KI: 0.142682001;C00130_KI: 0.100173503;C00020_KI: 0.083292589;C00475_KI: 0.161458343;C02520_KI: 0.18760195196428572;C00214_KI: 0.156796917;C00055_KI: 0.111544207;C00105_KI: 0.206954956;C05841_KI: 0.188711062;C00455_KI: 0.144596487;C00911_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00212_KI: 0.068258673;C00360_KI: 0.056047916;C00299_KI: 0.225501671;C00239_KI: 0.068221092;C00144_KI: 0.089458235;C00559_KI: 0.050993241;C00365_KI: 0.150486752;C00362_KI: 0.050302956;C03150_KI: 0.150235236;C00330_KI: 0.064927325;C00364_KI: 0.132593408;C00387_KI: 0.070346631
,3.1.3.5,Escherichia coli,R302,5'-nucleotidase,R01126,MRL,C00001; C00130,C00009; C00294,Km_C00009: 0.937707484; Km_C00294: 0.142682001; Km_C00001: 1.266582727; Km_C00130: 0.66,Kcat_F: 16.0265867935; Kcat_R: 35.085118879999996,C00655;C00455;C00130;C00009;C00365;C00055;C00105;C00239;C00362;C00001;C05841;C00360;C03150;C00526;C00475;C00559;C00214;C00212;C02520;C00387;C00911;C01185;C00364;C00330;C01762;C00020;C00299;C00881;C00294;C00144,C00655_KI: 0.078430176;C01185_KI: 0.100651376;C00881_KI: 0.093070105;C00009_KI: 0.937707484;C00001_KI: 1.266582727;C00526_KI: 0.206468806;C00294_KI: 0.142682001;C00130_KI: 0.100173503;C00020_KI: 0.083292589;C00475_KI: 0.161458343;C02520_KI: 0.18760195196428572;C00214_KI: 0.156796917;C00055_KI: 0.111544207;C00105_KI: 0.206954956;C05841_KI: 0.188711062;C00455_KI: 0.144596487;C00911_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00212_KI: 0.068258673;C00360_KI: 0.056047916;C00299_KI: 0.225501671;C00239_KI: 0.068221092;C00144_KI: 0.089458235;C00559_KI: 0.050993241;C00365_KI: 0.150486752;C00362_KI: 0.050302956;C03150_KI: 0.150235236;C00330_KI: 0.064927325;C00364_KI: 0.132593408;C00387_KI: 0.070346631
,3.1.3.5,Escherichia coli,R303,5'-nucleotidase,R01227,MRL,C00001; C00144,C00009; C00387,Km_C00009: 0.937707484; Km_C00387: 0.070346631; Km_C00001: 1.266582727; Km_C00144: 0.1635,Kcat_F: 5.8832819385; Kcat_R: 31.507586614999997,C00655;C00455;C00130;C00009;C00365;C00055;C00105;C00239;C00362;C00001;C05841;C00360;C03150;C00526;C00475;C00559;C00214;C00212;C02520;C00387;C00911;C01185;C00364;C00330;C01762;C00020;C00299;C00881;C00294;C00144,C00655_KI: 0.078430176;C01185_KI: 0.100651376;C00881_KI: 0.093070105;C00009_KI: 0.937707484;C00001_KI: 1.266582727;C00526_KI: 0.206468806;C00294_KI: 0.142682001;C00130_KI: 0.100173503;C00020_KI: 0.083292589;C00475_KI: 0.161458343;C02520_KI: 0.18760195196428572;C00214_KI: 0.156796917;C00055_KI: 0.111544207;C00105_KI: 0.206954956;C05841_KI: 0.188711062;C00455_KI: 0.144596487;C00911_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00212_KI: 0.068258673;C00360_KI: 0.056047916;C00299_KI: 0.225501671;C00239_KI: 0.068221092;C00144_KI: 0.089458235;C00559_KI: 0.050993241;C00365_KI: 0.150486752;C00362_KI: 0.050302956;C03150_KI: 0.150235236;C00330_KI: 0.064927325;C00364_KI: 0.132593408;C00387_KI: 0.070346631
,3.1.3.5,Escherichia coli,R304,5'-nucleotidase,R02323,MRL,C00001; C00455,C00009; C03150,Km_C00009: 0.937707484; Km_C03150: 0.150235236; Km_C00001: 1.266582727; Km_C00455: 0.144596487,Kcat_F: 13.2104500885; Kcat_R: 31.58746175,C00655;C00455;C00130;C00009;C00365;C00055;C00105;C00239;C00362;C00001;C05841;C00360;C03150;C00526;C00475;C00559;C00214;C00212;C02520;C00387;C00911;C01185;C00364;C00330;C01762;C00020;C00299;C00881;C00294;C00144,C00655_KI: 0.078430176;C01185_KI: 0.100651376;C00881_KI: 0.093070105;C00009_KI: 0.937707484;C00001_KI: 1.266582727;C00526_KI: 0.206468806;C00294_KI: 0.142682001;C00130_KI: 0.100173503;C00020_KI: 0.083292589;C00475_KI: 0.161458343;C02520_KI: 0.18760195196428572;C00214_KI: 0.156796917;C00055_KI: 0.111544207;C00105_KI: 0.206954956;C05841_KI: 0.188711062;C00455_KI: 0.144596487;C00911_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00212_KI: 0.068258673;C00360_KI: 0.056047916;C00299_KI: 0.225501671;C00239_KI: 0.068221092;C00144_KI: 0.089458235;C00559_KI: 0.050993241;C00365_KI: 0.150486752;C00362_KI: 0.050302956;C03150_KI: 0.150235236;C00330_KI: 0.064927325;C00364_KI: 0.132593408;C00387_KI: 0.070346631
,3.1.3.5,Escherichia coli,R305,5'-nucleotidase,R02719,MRL,C00001; C00655,C00009; C01762,Km_C00009: 0.937707484; Km_C01762: 0.09636078; Km_C00001: 1.266582727; Km_C00655: 0.078430176,Kcat_F: 15.7399674485; Kcat_R: 34.82039305,C00655;C00455;C00130;C00009;C00365;C00055;C00105;C00239;C00362;C00001;C05841;C00360;C03150;C00526;C00475;C00559;C00214;C00212;C02520;C00387;C00911;C01185;C00364;C00330;C01762;C00020;C00299;C00881;C00294;C00144,C00655_KI: 0.078430176;C01185_KI: 0.100651376;C00881_KI: 0.093070105;C00009_KI: 0.937707484;C00001_KI: 1.266582727;C00526_KI: 0.206468806;C00294_KI: 0.142682001;C00130_KI: 0.100173503;C00020_KI: 0.083292589;C00475_KI: 0.161458343;C02520_KI: 0.18760195196428572;C00214_KI: 0.156796917;C00055_KI: 0.111544207;C00105_KI: 0.206954956;C05841_KI: 0.188711062;C00455_KI: 0.144596487;C00911_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00212_KI: 0.068258673;C00360_KI: 0.056047916;C00299_KI: 0.225501671;C00239_KI: 0.068221092;C00144_KI: 0.089458235;C00559_KI: 0.050993241;C00365_KI: 0.150486752;C00362_KI: 0.050302956;C03150_KI: 0.150235236;C00330_KI: 0.064927325;C00364_KI: 0.132593408;C00387_KI: 0.070346631
,3.1.3.5,Escherichia coli,R306,5'-nucleotidase,R03346,MRL,C00001; C01185,C00009; C05841,Km_C00009: 0.937707484; Km_C05841: 0.188711062; Km_C00001: 1.266582727; Km_C01185: 0.100651376,Kcat_F: 12.997456953499999; Kcat_R: 31.959505524999997,C00655;C00455;C00130;C00009;C00365;C00055;C00105;C00239;C00362;C00001;C05841;C00360;C03150;C00526;C00475;C00559;C00214;C00212;C02520;C00387;C00911;C01185;C00364;C00330;C01762;C00020;C00299;C00881;C00294;C00144,C00655_KI: 0.078430176;C01185_KI: 0.100651376;C00881_KI: 0.093070105;C00009_KI: 0.937707484;C00001_KI: 1.266582727;C00526_KI: 0.206468806;C00294_KI: 0.142682001;C00130_KI: 0.100173503;C00020_KI: 0.083292589;C00475_KI: 0.161458343;C02520_KI: 0.18760195196428572;C00214_KI: 0.156796917;C00055_KI: 0.111544207;C00105_KI: 0.206954956;C05841_KI: 0.188711062;C00455_KI: 0.144596487;C00911_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00212_KI: 0.068258673;C00360_KI: 0.056047916;C00299_KI: 0.225501671;C00239_KI: 0.068221092;C00144_KI: 0.089458235;C00559_KI: 0.050993241;C00365_KI: 0.150486752;C00362_KI: 0.050302956;C03150_KI: 0.150235236;C00330_KI: 0.064927325;C00364_KI: 0.132593408;C00387_KI: 0.070346631
,3.1.3.5,Escherichia coli,R307,5'-nucleotidase,R01569,MRL,C00001; C00364,C00009; C00214,Km_C00009: 0.937707484; Km_C00214: 0.156796917; Km_C00001: 1.266582727; Km_C00364: 0.008,Kcat_F: 3.9032819385; Kcat_R: 31.319600854999997,C00655;C00455;C00130;C00009;C00365;C00055;C00105;C00239;C00362;C00001;C05841;C00360;C03150;C00526;C00475;C00559;C00214;C00212;C02520;C00387;C00911;C01185;C00364;C00330;C01762;C00020;C00299;C00881;C00294;C00144,C00655_KI: 0.078430176;C01185_KI: 0.100651376;C00881_KI: 0.093070105;C00009_KI: 0.937707484;C00001_KI: 1.266582727;C00526_KI: 0.206468806;C00294_KI: 0.142682001;C00130_KI: 0.100173503;C00020_KI: 0.083292589;C00475_KI: 0.161458343;C02520_KI: 0.18760195196428572;C00214_KI: 0.156796917;C00055_KI: 0.111544207;C00105_KI: 0.206954956;C05841_KI: 0.188711062;C00455_KI: 0.144596487;C00911_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00212_KI: 0.068258673;C00360_KI: 0.056047916;C00299_KI: 0.225501671;C00239_KI: 0.068221092;C00144_KI: 0.089458235;C00559_KI: 0.050993241;C00365_KI: 0.150486752;C00362_KI: 0.050302956;C03150_KI: 0.150235236;C00330_KI: 0.064927325;C00364_KI: 0.132593408;C00387_KI: 0.070346631
,3.1.3.5,Escherichia coli,R308,5'-nucleotidase,R01664,MRL,C00001; C00239,C00009; C00881,Km_C00009: 0.937707484; Km_C00881: 0.093070105; Km_C00001: 1.266582727; Km_C00239: 0.068221092,Kcat_F: 20.167854963499998; Kcat_R: 39.549664944999996,C00655;C00455;C00130;C00009;C00365;C00055;C00105;C00239;C00362;C00001;C05841;C00360;C03150;C00526;C00475;C00559;C00214;C00212;C02520;C00387;C00911;C01185;C00364;C00330;C01762;C00020;C00299;C00881;C00294;C00144,C00655_KI: 0.078430176;C01185_KI: 0.100651376;C00881_KI: 0.093070105;C00009_KI: 0.937707484;C00001_KI: 1.266582727;C00526_KI: 0.206468806;C00294_KI: 0.142682001;C00130_KI: 0.100173503;C00020_KI: 0.083292589;C00475_KI: 0.161458343;C02520_KI: 0.18760195196428572;C00214_KI: 0.156796917;C00055_KI: 0.111544207;C00105_KI: 0.206954956;C05841_KI: 0.188711062;C00455_KI: 0.144596487;C00911_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00212_KI: 0.068258673;C00360_KI: 0.056047916;C00299_KI: 0.225501671;C00239_KI: 0.068221092;C00144_KI: 0.089458235;C00559_KI: 0.050993241;C00365_KI: 0.150486752;C00362_KI: 0.050302956;C03150_KI: 0.150235236;C00330_KI: 0.064927325;C00364_KI: 0.132593408;C00387_KI: 0.070346631
,3.1.3.5,Escherichia coli,R309,5'-nucleotidase,R01968,MRL,C00001; C00362,C00009; C00330,Km_C00009: 0.937707484; Km_C00330: 0.064927325; Km_C00001: 1.266582727; Km_C00362: 0.050302956,Kcat_F: 8.368141052; Kcat_R: 27.473840144,C00655;C00455;C00130;C00009;C00365;C00055;C00105;C00239;C00362;C00001;C05841;C00360;C03150;C00526;C00475;C00559;C00214;C00212;C02520;C00387;C00911;C01185;C00364;C00330;C01762;C00020;C00299;C00881;C00294;C00144,C00655_KI: 0.078430176;C01185_KI: 0.100651376;C00881_KI: 0.093070105;C00009_KI: 0.937707484;C00001_KI: 1.266582727;C00526_KI: 0.206468806;C00294_KI: 0.142682001;C00130_KI: 0.100173503;C00020_KI: 0.083292589;C00475_KI: 0.161458343;C02520_KI: 0.18760195196428572;C00214_KI: 0.156796917;C00055_KI: 0.111544207;C00105_KI: 0.206954956;C05841_KI: 0.188711062;C00455_KI: 0.144596487;C00911_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00212_KI: 0.068258673;C00360_KI: 0.056047916;C00299_KI: 0.225501671;C00239_KI: 0.068221092;C00144_KI: 0.089458235;C00559_KI: 0.050993241;C00365_KI: 0.150486752;C00362_KI: 0.050302956;C03150_KI: 0.150235236;C00330_KI: 0.064927325;C00364_KI: 0.132593408;C00387_KI: 0.070346631
